,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
1279,2010-09-27 04:39:23+00:00,25657500567,"RT @shaun_tai: http://yfrog.com/1gdqdtj preparing ONE equipment bag for #TweediaDay / @warriors 2010 Media Day ... ahhh, the mess!",https://twitter.com/warriors/status/25657500567,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='shaun_tai', id=37537286, displayname='Shaun Tai', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1280,2010-09-27 04:37:57+00:00,25657411962,"@AmerikMasters open practice has not been announced yet, but follow here or warriors.com for details soon",https://twitter.com/warriors/status/25657411962,warriors,7960094,0,0,0,0,en,,,,,25649609869.0,https://twitter.com/AmerikMasters,"[User(username='AmerikMasters', id=138686377, displayname='Mr. Vasquez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
1281,2010-09-27 04:34:25+00:00,25657177708,RT @StephenCurry30: Let's get it...RT @DWRIGHTWAY1: Media Day 2morrow.,https://twitter.com/warriors/status/25657177708,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='StephenCurry30', id=42562446, displayname='Stephen Curry', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DWRIGHTWAY1', id=183755853, displayname='Dorell Wright 🏁', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
1282,2010-09-27 02:45:35+00:00,25649516588,RT @Johnny_Cheese: @warriors today is my birthday! can I get a happy birthday wish from you? please????&lt;-A very happy birthday Johnny,https://twitter.com/warriors/status/25649516588,warriors,7960094,0,1,0,0,en,,,,,,,"[User(username='Johnny_Cheese', id=45018541, displayname='Johnny Cheese', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
1283,2010-09-27 01:02:01+00:00,25641149076,"If LIVE streaming Media Day wasn't enough, tune in to warriors.com at 10am tomorrow for a live stream of major press conference",https://twitter.com/warriors/status/25641149076,warriors,7960094,0,2,0,0,en,,,,,,,,,,,
1284,2010-09-26 22:00:04+00:00,25627447089,Warriors Media Day begins at 11am tomorrow. Visit warriors.com for live streaming coverage of the entire event: http://ow.ly/2K899,https://twitter.com/warriors/status/25627447089,warriors,7960094,0,2,1,0,en,,,,,,,,,,,
1285,2010-09-25 18:26:53+00:00,25521227144,@SuperDuperDeets 19 - Warriors Roster http://www.nba.com/warriors/roster/index.html,https://twitter.com/warriors/status/25521227144,warriors,7960094,0,0,0,0,en,,,,,25512616519.0,https://twitter.com/SuperDuperDeets,"[User(username='SuperDuperDeets', id=41970278, displayname='DEETS', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
1286,2010-09-24 23:45:02+00:00,25449562829,RT @unstoppablebaby: Golden State Of Mind to attend #TweediaDay. (@poormanscommish) http://sbn.to/dujXA1 &lt;-Another participant to follow,https://twitter.com/warriors/status/25449562829,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='unstoppablebaby', id=19683038, displayname='Golden State of Mind', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='poormanscommish', id=27807849, displayname=""Poor Man's Commish"", rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1287,2010-09-24 23:01:45+00:00,25446499921,Warriors 2010 Training Camp roster just announced. Live coverage of Media Day coming up on Monday. Full details: http://ow.ly/2JDlC,https://twitter.com/warriors/status/25446499921,warriors,7960094,0,1,0,0,en,,,,,,,,,,,
1288,2010-09-23 18:05:03+00:00,25329238800,Practice Facility is quiet today as the players rest after this spirited workout yesterday. WATCH: http://ow.ly/2IRRX.,https://twitter.com/warriors/status/25329238800,warriors,7960094,0,0,0,0,en,,,,,,,,,,,
